name	len	score	pvalue
XM_085036916.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408032 (LOC146408032), mRNA	1074	0.6954502463340759	0.03342397462043961
XM_085036884.1 PREDICTED: Anopheles oryzalimnetes Chondroitin sulfate synthase (Chsy), transcript variant X1, mRNA	3227	0.16130563616752625	0.16034066017070775
XM_085036923.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408205 (LOC146408205), mRNA	2806	0.09220081567764282	0.19451997885036634
XM_085036893.1 PREDICTED: Anopheles oryzalimnetes Neuroglian (Nrg), transcript variant X4, mRNA	3831	0.6482840776443481	0.0372573457209759
XM_085036900.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408021 (LOC146408021), transcript variant X1, mRNA	2648	0.603388249874115	0.04188382808369212
XM_085036898.1 PREDICTED: Anopheles oryzalimnetes armadillo (arm), transcript variant X3, mRNA	2429	0.4506056308746338	0.08327668252889191
XM_085036891.1 PREDICTED: Anopheles oryzalimnetes Neuroglian (Nrg), transcript variant X2, mRNA	5639	0.3087315261363983	0.11711609638190196
XM_085036887.1 PREDICTED: Anopheles oryzalimnetes inhibin subunit beta (Actbeta), mRNA	1429	0.7294790744781494	0.03064808520280988
XM_085036896.1 PREDICTED: Anopheles oryzalimnetes armadillo (arm), transcript variant X1, mRNA	4342	0.27891069650650024	0.12506609260518167
XM_085036905.1 PREDICTED: Anopheles oryzalimnetes Potassium voltage-gated channel protein Shaker (Sh), transcript variant X3, mRNA	3750	0.40221846103668213	0.09596646272377067
XM_085036909.1 PREDICTED: Anopheles oryzalimnetes histidine--tRNA ligase (HisRS), mRNA	1879	0.4851507246494293	0.07173880202432208
XM_085036914.1 PREDICTED: Anopheles oryzalimnetes C45 family peptidase tan (t), mRNA	1302	0.03921230137348175	0.2505098572399728
XM_085036921.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408020 (LOC146408020), mRNA	2732	0.23937085270881653	0.1351310521942745
XM_085036912.1 PREDICTED: Anopheles oryzalimnetes carboxypeptidase B-like (LOC146408022), mRNA	1375	0.18946313858032227	0.1505211874008611
XM_085036902.1 PREDICTED: Anopheles oryzalimnetes Potassium voltage-gated channel protein Shaker (Sh), transcript variant X1, mRNA	3753	0.40141943097114563	0.09623083314449732
XM_085036907.1 PREDICTED: Anopheles oryzalimnetes Monocarboxylate transporter 1 (Mct1), mRNA	2208	0.00295395334251225	0.43152806103179997
XM_085036889.1 PREDICTED: Anopheles oryzalimnetes NIF3-like protein 1 (LOC146408073), mRNA	962	0.4349789321422577	0.17950478842499387
XM_085036915.1 PREDICTED: Anopheles oryzalimnetes (Lyso)-N-acylphosphatidylethanolamine lipase-like (LOC146408030), mRNA	1733	0.44188427925109863	0.08573155072135358
XM_085036883.1 PREDICTED: Anopheles oryzalimnetes sarcoglycan delta (Scgdelta), mRNA	2941	0.08806193619966507	0.19740916987687893
XM_085036899.1 PREDICTED: Anopheles oryzalimnetes Ras association family member (Rassf), mRNA	2694	0.5489860773086548	0.04894629503738953
XM_085036892.1 PREDICTED: Anopheles oryzalimnetes Neuroglian (Nrg), transcript variant X3, mRNA	3849	0.6296499967575073	0.039164589470503816
XM_085036922.1 PREDICTED: Anopheles oryzalimnetes kinesin-like protein 10A (Klp10A), mRNA	3409	0.29934900999069214	0.11938212855955888
XM_085036890.1 PREDICTED: Anopheles oryzalimnetes Neuroglian (Nrg), transcript variant X1, mRNA	5657	0.3315128982067108	0.11220635999697863
XM_085036886.1 PREDICTED: Anopheles oryzalimnetes Chondroitin sulfate synthase (Chsy), transcript variant X2, mRNA	3218	0.16308143734931946	0.15969861772037164
XM_085036897.1 PREDICTED: Anopheles oryzalimnetes armadillo (arm), transcript variant X2, mRNA	4345	0.27650880813598633	0.12567036785255684
XM_085036918.1 PREDICTED: Anopheles oryzalimnetes Lipid droplet assembly factor 1 (Ldaf1), mRNA	775	0.3660738468170166	0.21684321435963047
XM_085036895.1 PREDICTED: Anopheles oryzalimnetes Neuroglian (Nrg), transcript variant X5, mRNA	3730	0.8087018728256226	0.024605332729058085
XM_085036908.1 PREDICTED: Anopheles oryzalimnetes synaptic vesicle glycoprotein 2A-like (LOC146408028), mRNA	1751	0.033001840114593506	0.2620099705415817
XM_085036901.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408021 (LOC146408021), transcript variant X2, mRNA	2267	0.6729797124862671	0.035312334768487046
XM_085036904.1 PREDICTED: Anopheles oryzalimnetes Potassium voltage-gated channel protein Shaker (Sh), transcript variant X2, mRNA	3753	0.3828652501106262	0.10057406148500642
XM_085036913.1 PREDICTED: Anopheles oryzalimnetes UV excision repair protein Rad23 (Rad23), mRNA	2311	0.1131981760263443	0.1819623838658509
XM_085036910.1 PREDICTED: Anopheles oryzalimnetes dynein light intermediate chain (Dlic), mRNA	1649	0.10235430300235748	0.18823173955736838
XM_085036920.1 PREDICTED: Anopheles oryzalimnetes prosaposin (Sap-r), mRNA	3856	0.4253222644329071	0.09047133469295264
XM_085036906.1 PREDICTED: Anopheles oryzalimnetes Potassium voltage-gated channel protein Shaker (Sh), transcript variant X4, mRNA	3719	0.33388516306877136	0.11163985195256439
XM_085036880.1 PREDICTED: Anopheles oryzalimnetes transcription factor kayak (kay), transcript variant X1, mRNA	2953	0.02575600892305374	0.27789107938666063
XM_085036882.1 PREDICTED: Anopheles oryzalimnetes transcription factor kayak (kay), transcript variant X3, mRNA	2751	0.04060298576951027	0.24854596268600349
XM_085036878.1 PREDICTED: Anopheles oryzalimnetes nicotinic acetylcholine receptor beta1 (nAChRbeta1), mRNA	4597	0.5622544884681702	0.04656696125084976
XM_085036875.1 PREDICTED: Anopheles oryzalimnetes nicotinic acetylcholine receptor alpha4 (nAChRalpha4), transcript variant X2, mRNA	1991	0.1947380155324936	0.14848175844096986
XM_085036873.1 PREDICTED: Anopheles oryzalimnetes loss of visual transmission (lovit), mRNA	2906	0.15630464255809784	0.16230455472467709
XM_085036869.1 PREDICTED: Anopheles oryzalimnetes splicing regulator SDE2 (LOC146408346), mRNA	1720	0.09323469549417496	0.19378351839262783
XM_085036864.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407792 (LOC146407792), mRNA	1387	0.24084322154521942	0.134753380164665
XM_085036871.1 PREDICTED: Anopheles oryzalimnetes structural maintenance of chromosomes protein 3-like (LOC146408127), mRNA	3677	0.9801945686340332	0.009252964725432435
XM_085036861.1 PREDICTED: Anopheles oryzalimnetes transient receptor potential (trp), mRNA	4889	0.12228052318096161	0.1775436211194199
XM_085036852.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407933 (LOC146407933), mRNA	1224	0.4999938905239105	0.062485837298889645
XM_085036888.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407740 (LOC146407740), mRNA	1444	0.8782277703285217	0.019393458720447163
XM_085036850.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407981 (LOC146407981), mRNA	1696	0.5402190685272217	0.05045698315582748
XM_085036859.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407654 (LOC146407654), transcript variant X2, mRNA	1761	0.6861921548843384	0.03425485308558048
XM_085036845.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408046 (LOC146408046), mRNA	1908	0.02294120378792286	0.28552005438477224
XM_085036843.1 PREDICTED: Anopheles oryzalimnetes Seryl-tRNA synthetase, mitochondrial (SerRS-m), mRNA	1493	0.025554688647389412	0.2784387038295944
XM_085036848.1 PREDICTED: Anopheles oryzalimnetes N-acetylglucosamine kinase (Nagk), mRNA	1715	0.07025884091854095	0.21213837903164892
XM_085036867.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407976 (LOC146407976), mRNA	1893	0.11931551992893219	0.17903542563637737
XM_085036863.1 PREDICTED: Anopheles oryzalimnetes Dihydrolipoamide branched chain transacylase E2 (Dbct), mRNA	1707	0.14189866185188293	0.16817735478510462
XM_085036877.1 PREDICTED: Anopheles oryzalimnetes elongation factor 1-gamma (eEF1gamma), mRNA	2000	0.23835709691047668	0.13548984062240352
XM_085036874.1 PREDICTED: Anopheles oryzalimnetes nicotinic acetylcholine receptor alpha4 (nAChRalpha4), transcript variant X1, mRNA	1985	0.20241552591323853	0.1460268902485082
XM_085036917.1 PREDICTED: Anopheles oryzalimnetes tubulin-binding cofactor B (Tbcb), mRNA	1000	0.27279824018478394	0.12653901352065866
XM_085036870.1 PREDICTED: Anopheles oryzalimnetes U3 small nuclear riboprotein factor 55K (U3-55K), mRNA	1644	0.006394403986632824	0.3749716745977793
XM_085036881.1 PREDICTED: Anopheles oryzalimnetes transcription factor kayak (kay), transcript variant X2, mRNA	2767	0.05911079794168472	0.2239972807613868
XM_085036860.1 PREDICTED: Anopheles oryzalimnetes RAS oncogene family member Rab10 (Rab10), transcript variant X1, mRNA	2362	0.018356066197156906	0.30055140116322987
XM_085036849.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407518 (LOC146407518), mRNA	1807	0.2395232766866684	0.1351310521942745
XM_085036851.1 PREDICTED: Anopheles oryzalimnetes protein tweety-like (LOC146407934), mRNA	1854	0.1881575584411621	0.15101216103935342
XM_085036841.1 PREDICTED: Anopheles oryzalimnetes SET domain-containing protein SmydA-8-like (LOC146408099), mRNA	1688	0.12336688488721848	0.17703376387944708
XM_085036858.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407654 (LOC146407654), transcript variant X1, mRNA	1833	0.5526618361473083	0.048039882166326764
XM_085036844.1 PREDICTED: Anopheles oryzalimnetes aldehyde dehydrogenase 7 family member A1 (Aldh7A1), mRNA	1710	0.024782653898000717	0.2803648311806028
XM_085036838.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407824 (LOC146407824), transcript variant X1, mRNA	1577	0.3514510691165924	0.10746657602537955
XM_085036872.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408110 (LOC146408110), mRNA	6367	0.1720655858516693	0.15639398746128863
XM_085036842.1 PREDICTED: Anopheles oryzalimnetes zinc carboxypeptidase (LOC146408098), mRNA	1476	0.03496857360005379	0.25844096986177206
XM_085036846.1 PREDICTED: Anopheles oryzalimnetes HTRA2-related serine protease (HtrA2), mRNA	1672	0.006972733419388533	0.36894780572550795
XM_085036866.1 PREDICTED: Anopheles oryzalimnetes alpha-aspartyl dipeptidase (LOC146408049), mRNA	791	0.37157750129699707	0.21396451485446574
XM_085036836.1 PREDICTED: Anopheles oryzalimnetes C2H2-type zinc binding domain-containing protein spindle-F (spn-F), transcript variant X2, mRNA	2224	0.03195199370384216	0.2637850290807463
XM_085036834.1 PREDICTED: Anopheles oryzalimnetes PAS domain-containing protein trachealess (trh), mRNA	2825	0.10999695956707001	0.18388851121685929
XM_085036828.1 PREDICTED: Anopheles oryzalimnetes mitotic checkpoint protein BUB3-like (LOC146407960), mRNA	1041	0.6649342179298401	0.0359354936173427
XM_085036857.1 PREDICTED: Anopheles oryzalimnetes N-alpha-acetyltransferase 40 (Naa40), mRNA	693	0.688048243522644	0.07092325349489172
XM_085036854.1 PREDICTED: Anopheles oryzalimnetes Transmembrane emp24 domain-containing protein bai (bai), mRNA	729	0.11085837334394455	0.39790024271387986
XM_085036821.1 PREDICTED: Anopheles oryzalimnetes proton-coupled amino acid transporter 1-like (LOC146407643), mRNA	1575	0.013817381113767624	0.3203225319132865
XM_085036832.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407466 (LOC146407466), mRNA	2307	0.2349020093679428	0.1363018354860639
XM_085036814.1 PREDICTED: Anopheles oryzalimnetes saglin-like (LOC146408343), mRNA	1410	0.9999807476997375	0.0008308784651408716
XM_085036840.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407824 (LOC146407824), transcript variant X2, mRNA	1548	0.4598257541656494	0.08112395196011783
XM_085036819.1 PREDICTED: Anopheles oryzalimnetes netrin-1-like (LOC146407481), mRNA	2710	0.17238333821296692	0.15628068585240576
XM_085036837.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407819 (LOC146407819), mRNA	2694	0.16647592186927795	0.15826346400785557
XM_085036817.1 PREDICTED: Anopheles oryzalimnetes ethanolamine kinase 1 (eas), transcript variant X1, mRNA	2033	0.07550783455371857	0.20753078027041316
XM_085036812.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408380 (LOC146408380), mRNA	1361	0.529017984867096	0.05262859732608203
XM_085036810.1 PREDICTED: Anopheles oryzalimnetes epimerase family protein SDR39U1 (LOC146407484), mRNA	1291	0.00979821290820837	0.34577762670896595
XM_085036824.1 PREDICTED: Anopheles oryzalimnetes Dihydrouridine synthase 2 (Dus2), mRNA	1849	0.428017795085907	0.08967822343077271
XM_085036835.1 PREDICTED: Anopheles oryzalimnetes C2H2-type zinc binding domain-containing protein spindle-F (spn-F), transcript variant X1, mRNA	2227	0.040252383798360825	0.2491124707304177
XM_085036833.1 PREDICTED: Anopheles oryzalimnetes otoferlin-like (LOC146408041), mRNA	6732	0.6859009861946106	0.034273736687060956
XM_085036865.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408338 (LOC146408338), mRNA	764	0.21902500092983246	0.3025174509398107
XM_085036856.1 PREDICTED: Anopheles oryzalimnetes Endoplasmic reticulum protein 44 (ERp44), mRNA	1340	0.12553763389587402	0.17603293300098194
XM_085036853.1 PREDICTED: Anopheles oryzalimnetes transmembrane protein 205 (LOC146407648), mRNA	1032	0.130876824259758	0.1734269959966765
XM_085036827.1 PREDICTED: Anopheles oryzalimnetes solute carrier family 53 member 1-like (LOC146407713), mRNA	3714	0.09909597784280777	0.19019563411133772
XM_085036813.1 PREDICTED: Anopheles oryzalimnetes xaa-Pro aminopeptidase 3 (LOC146407779), mRNA	1614	0.5626118779182434	0.04651031044640834
XM_085036826.1 PREDICTED: Anopheles oryzalimnetes leupaxin (LOC146407919), mRNA	899	0.3045675754547119	0.2495249205065006
XM_085036818.1 PREDICTED: Anopheles oryzalimnetes ethanolamine kinase 1 (eas), transcript variant X2, mRNA	2025	0.09418325126171112	0.1930092907319284
XM_085036879.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408377 (LOC146408377), mRNA	763	0.3415425419807434	0.22965624941203033
XM_085036816.1 PREDICTED: Anopheles oryzalimnetes glyoxalase domain-containing protein 4 (LOC146408369), mRNA	1048	0.0032665617763996124	0.4240690384470126
XM_085036809.1 PREDICTED: Anopheles oryzalimnetes misato mitochondrial distribution and morphology regulator (mst), mRNA	2098	0.4604523777961731	0.08087846514087167
XM_085036811.1 PREDICTED: Anopheles oryzalimnetes Rab3 GDP-GTP exchange factor (Rab3-GEF), mRNA	6966	0.3057425618171692	0.11775813883223808
XM_085036825.1 PREDICTED: Anopheles oryzalimnetes monocarboxylate transporter 2-like (LOC146407461), mRNA	3204	0.14294202625751495	0.1677430319510537
XM_085036829.1 PREDICTED: Anopheles oryzalimnetes transmembrane emp24 domain-containing protein (p24-1), mRNA	733	0.10078464448451996	0.41053453498654724
XM_085036820.1 PREDICTED: Anopheles oryzalimnetes proteasome regulator gamma (REG), mRNA	903	0.42450574040412903	0.18525277992060057
XM_085036822.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408093 (LOC146408093), mRNA	582	0.44222933053970337	0.17553481721198894
XM_085036774.1 PREDICTED: Anopheles oryzalimnetes progestin and adipoQ receptor family member 3 (LOC146407672), transcript variant X1, mRNA	1819	0.04425102099776268	0.24238990860336884
XM_085036782.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408153 (LOC146408153), mRNA	2014	0.7527402639389038	0.029118513482891458
XM_085036778.1 PREDICTED: Anopheles oryzalimnetes cytochrome P450 4g15-like (LOC146407463), mRNA	2030	0.4300224781036377	0.08901729737895611
XM_085036771.1 PREDICTED: Anopheles oryzalimnetes negative elongation factor E-like (LOC146408384), mRNA	1566	0.22937384247779846	0.1377181055970995
XM_085036785.1 PREDICTED: Anopheles oryzalimnetes ATP-binding cassette transporter scarlet (st), mRNA	2279	0.08073201775550842	0.20305536671954075
XM_085036801.1 PREDICTED: Anopheles oryzalimnetes pancreatic triacylglycerol lipase (LOC146408016), mRNA	1840	0.12994621694087982	0.17384243522924692
XM_085036780.1 PREDICTED: Anopheles oryzalimnetes Death regulator Nedd2-like caspase (Dronc), mRNA	1697	0.07259377837181091	0.21006118286879674
XM_085036805.1 PREDICTED: Anopheles oryzalimnetes trp-interacting inaF-D (inaF-D), transcript variant X1, mRNA	1415	0.05865222215652466	0.22446937079839868
XM_085036789.1 PREDICTED: Anopheles oryzalimnetes fatty acid hydroxylase domain-containing protein 2 (LOC146408234), mRNA	2266	0.03745824098587036	0.2538522547020168
XM_085036794.1 PREDICTED: Anopheles oryzalimnetes ATP binding cassette subfamily D member Pmp70 (Abcd3), mRNA	2054	0.9097796082496643	0.017051892136868342
XM_085036803.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408341 (LOC146408341), mRNA	1334	0.7697339653968811	0.027853312183699675
XM_085036807.1 PREDICTED: Anopheles oryzalimnetes mitochondrial ribosomal protein S29 (mRpS29), mRNA	1315	0.007246850524097681	0.366360752322683
XM_085036791.1 PREDICTED: Anopheles oryzalimnetes chemokine-like protein orion (orion), transcript variant X2, mRNA	2316	0.3136149048805237	0.11603973109751492
XM_085036787.1 PREDICTED: Anopheles oryzalimnetes ubiquitin conjugating enzyme lesswright (lwr), mRNA	914	0.4485974907875061	0.17171536623454817
XM_085036798.1 PREDICTED: Anopheles oryzalimnetes N-terminal kinase-like protein yata (yata), transcript variant X1, mRNA	5550	0.09801559895277023	0.1907054913513105
XM_085036776.1 PREDICTED: Anopheles oryzalimnetes ubiquitin-conjugating enzyme E2-17 kDa-like (LOC146407671), mRNA	536	0.1883322149515152	0.3247003706560801
XM_085036769.1 PREDICTED: Anopheles oryzalimnetes glutathione S-transferase theta-1-like (LOC146408062), mRNA	793	0.3669544756412506	0.21634461607932418
XM_085036781.1 PREDICTED: Anopheles oryzalimnetes SDR family oxidoreductase shroud (sro), mRNA	1047	1.9214915027987445e-06	0.8493843945917365
XM_085036772.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407675 (LOC146407675), mRNA	7774	0.11257895082235336	0.18243447390286274
XM_085036796.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408366 (LOC146408366), mRNA	808	0.3157615661621094	0.24325951570114207
XM_085036783.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408129 (LOC146408129), mRNA	2793	0.2942560613155365	0.12066621346023114
XM_085036779.1 PREDICTED: Anopheles oryzalimnetes protein obstructor-E-like (LOC146408068), mRNA	1345	0.6380358338356018	0.03829594380240199
XM_085036765.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407528 (LOC146407528), mRNA	4977	0.05664271116256714	0.22660321776569228
XM_085036788.1 PREDICTED: Anopheles oryzalimnetes nucleotidyltransferase mab-21 (mab-21), mRNA	2534	0.6483100652694702	0.03723846211949543
XM_085036777.1 PREDICTED: Anopheles oryzalimnetes javelin-like (jvl), mRNA	8904	0.040892161428928375	0.2480738726489916
XM_085036804.1 PREDICTED: Anopheles oryzalimnetes Alg12 alpha-1,6-mannosyltransferase (Alg12), mRNA	2224	0.5964208245277405	0.04279024095475489
XM_085036806.1 PREDICTED: Anopheles oryzalimnetes trp-interacting inaF-D (inaF-D), transcript variant X2, mRNA	1421	0.009512929245829582	0.3477981720673767
XM_085036790.1 PREDICTED: Anopheles oryzalimnetes chemokine-like protein orion (orion), transcript variant X1, mRNA	2358	0.4807969033718109	0.07370269657829141
XM_085036767.1 PREDICTED: Anopheles oryzalimnetes glucosidase 2 subunit alpha (GCS2alpha), mRNA	2929	0.5100687742233276	0.057198428884356826
XM_085036763.1 PREDICTED: Anopheles oryzalimnetes palmitoyltransferase ZDHHC6-like (LOC146407788), mRNA	1470	0.5695596933364868	0.04569831558274794
XM_085036797.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407674 (LOC146407674), mRNA	3636	0.1551632136106491	0.16285217916761086
XM_085036799.1 PREDICTED: Anopheles oryzalimnetes N-terminal kinase-like protein yata (yata), transcript variant X2, mRNA	5520	0.10359817743301392	0.18772188231739556
XM_085036760.1 PREDICTED: Anopheles oryzalimnetes myophilin (LOC146408280), mRNA	1497	0.18437016010284424	0.15227736233854522
XM_085036758.1 PREDICTED: Anopheles oryzalimnetes uridine phosphorylase 1 (LOC146408156), mRNA	1257	0.004900119733065367	0.39400634489009745
XM_085036756.1 PREDICTED: Anopheles oryzalimnetes DNA polymerase subunit gamma-2, mitochondrial (PolG2), mRNA	1123	0.018065091222524643	0.30164665004909735
XM_085036768.1 PREDICTED: Anopheles oryzalimnetes RNA demethylase ALKBH7, mitochondrial (LOC146408060), mRNA	906	0.381558895111084	0.20855519388887844
XM_085036751.1 PREDICTED: Anopheles oryzalimnetes core-binding factor subunit big brother (Bgb), mRNA	1000	0.8870212435722351	0.01877029987159151
XM_085036764.1 PREDICTED: Anopheles oryzalimnetes Adenylyl cyclase 13E (Ac13E), mRNA	5209	0.14365100860595703	0.1674597779288466
XM_085036753.1 PREDICTED: Anopheles oryzalimnetes bHLH transcription factor Myc (Myc), mRNA	3629	0.0623185858130455	0.22020167686381148
XM_085036748.1 PREDICTED: Anopheles oryzalimnetes glucose-induced degradation protein 4 homolog (LOC146407969), transcript variant X1, mRNA	3205	0.7149790525436401	0.031837752096079766
XM_085036744.1 PREDICTED: Anopheles oryzalimnetes transmembrane protein 120 homolog (LOC146407835), mRNA	1270	0.7167402505874634	0.03168668328423597
XM_085036761.1 PREDICTED: Anopheles oryzalimnetes glutathione hydrolase 1 proenzyme-like (LOC146408163), mRNA	2656	0.03675765171647072	0.25517410680564995
XM_085036759.1 PREDICTED: Anopheles oryzalimnetes protein takeout-like (LOC146408279), mRNA	1254	0.36585167050361633	0.10459626860034746
XM_085036746.1 PREDICTED: Anopheles oryzalimnetes integrin subunit alpha inflated (if), mRNA	5209	0.11947976052761078	0.17897877483193594
XM_085036742.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407476 (LOC146407476), mRNA	1466	0.04896833747625351	0.23581841528816375
XM_085036755.1 PREDICTED: Anopheles oryzalimnetes origin recognition complex subunit 5 (Orc5), mRNA	1410	0.007342719938606024	0.3656242918649445
XM_085036766.1 PREDICTED: Anopheles oryzalimnetes fasciclin 1 Fas1 domain-containing (Fas1), mRNA	2976	0.18160715699195862	0.1532593096155299
XM_085036770.1 PREDICTED: Anopheles oryzalimnetes glutathione S-transferase theta-1-like (LOC146408061), mRNA	771	0.19490039348602295	0.3195732751321756
XM_085036775.1 PREDICTED: Anopheles oryzalimnetes progestin and adipoQ receptor family member 3 (LOC146407672), transcript variant X2, mRNA	1475	0.20594832301139832	0.14502605937004306
XM_085036786.1 PREDICTED: Anopheles oryzalimnetes vacuolar protein sorting 15 (Vps15), mRNA	4620	0.18274235725402832	0.15290052118740086
XM_085036749.1 PREDICTED: Anopheles oryzalimnetes glucose-induced degradation protein 4 homolog (LOC146407969), transcript variant X2, mRNA	3170	0.7483012676239014	0.0293073494976962
XM_085036740.1 PREDICTED: Anopheles oryzalimnetes beta-mannosidase (beta-Man), mRNA	2924	0.11376424133777618	0.18175466424956568
XM_085036731.1 PREDICTED: Anopheles oryzalimnetes cytochrome P450 4c3-like (LOC146407435), mRNA	1564	0.9145693778991699	0.01665533650577838
XM_085036733.1 PREDICTED: Anopheles oryzalimnetes phosphoribosyl pyrophosphate synthase-associated protein 2 (LOC146408117), mRNA	2134	0.31075385212898254	0.11668177354785104
XM_085036752.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146407965 (LOC146407965), mRNA	1002	0.027489427477121353	0.2737555706624367
XM_085036747.1 PREDICTED: Anopheles oryzalimnetes katanin p80 (kat80), mRNA	4153	0.06988989561796188	0.21257270186569982
XM_085036736.1 PREDICTED: Anopheles oryzalimnetes ubiquitin specific peptidase echinus (ec), mRNA	9093	0.16785193979740143	0.15798020998564846
XM_085036729.1 PREDICTED: Anopheles oryzalimnetes Pyrokinin 1 receptor (PK1-R), transcript variant X2, mRNA	1638	0.0531819686293602	0.23024775285142382
XM_085036741.1 PREDICTED: Anopheles oryzalimnetes ribosomal protein S6 kinase like (S6KL), mRNA	1740	0.5609906315803528	0.04673691366417403
XM_085036745.1 PREDICTED: Anopheles oryzalimnetes zinc finger SWIM domain-containing dorado (Dora), mRNA	7797	0.3792308270931244	0.10172596117531536
XM_085036724.1 PREDICTED: Anopheles oryzalimnetes inositol polyphosphate-5-phosphatase A (5PtaseI), transcript variant X3, mRNA	2218	0.45883604884147644	0.08135055517788353
XM_085036727.1 PREDICTED: Anopheles oryzalimnetes protein VAC14 homolog (LOC146407691), mRNA	2098	0.04492885246872902	0.2415967973411889
XM_085036717.1 PREDICTED: Anopheles oryzalimnetes stoned A (stnA), mRNA	3109	0.2051340490579605	0.1452148953848478
XM_085036722.1 PREDICTED: Anopheles oryzalimnetes inositol polyphosphate-5-phosphatase A (5PtaseI), transcript variant X1, mRNA	3745	0.5253415703773499	0.05330840697937911
XM_085036793.1 PREDICTED: Anopheles oryzalimnetes trypsin-2-like (LOC146408258), mRNA	949	0.12587597966194153	0.3811078289337523
XM_085036795.1 PREDICTED: Anopheles oryzalimnetes uncharacterized protein C6orf136 homolog (LOC146407512), mRNA	1492	0.18119162321090698	0.1533914948258932
XM_085036802.1 PREDICTED: Anopheles oryzalimnetes Coiled-coil-helix-coiled-coil-helix domain containing 3 (Chchd3), mRNA	976	0.6467854380607605	0.08034017573237502
XM_085036720.1 PREDICTED: Anopheles oryzalimnetes cubilin-like (LOC146408375), mRNA	5601	0.4538605809211731	0.08246468766523152
XM_085036728.1 PREDICTED: Anopheles oryzalimnetes Pyrokinin 1 receptor (PK1-R), transcript variant X1, mRNA	1653	0.07028697431087494	0.21213837903164892
XM_085036715.1 PREDICTED: Anopheles oryzalimnetes alpha2-adrenergic-like octopamine receptor (Octalpha2R), partial mRNA	1263	0.03687116503715515	0.2549286199864038
XM_085036738.1 PREDICTED: Anopheles oryzalimnetes protein FAN-like (LOC146408265), mRNA	3015	0.9457170367240906	0.014143817508875292
XM_085036739.1 PREDICTED: Anopheles oryzalimnetes Synaptotagmin 14 (Syt14), mRNA	2863	0.9587879180908203	0.012557594984515447
XM_085036712.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408328 (LOC146408328), mRNA	2234	0.10085760056972504	0.1889682000151069
XM_085036732.1 PREDICTED: Anopheles oryzalimnetes popeye domain cAMP effector bves (bves), mRNA	1938	0.24295909702777863	0.13422463932321171
XM_085036757.1 PREDICTED: Anopheles oryzalimnetes glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial (GatC), mRNA	551	0.4756600856781006	0.15514873280776684
XM_085036710.1 PREDICTED: Anopheles oryzalimnetes nose resistant to fluoxetine protein 6-like (LOC146408314), mRNA	2121	0.0038487398996949196	0.4120024171009895
XM_085036721.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408388 (LOC146408388), mRNA	1638	0.92823326587677	0.01574892363471561
XM_085036734.1 PREDICTED: Anopheles oryzalimnetes corticotropin-releasing factor-binding protein (LOC146408118), mRNA	1095	0.03488818556070328	0.25864868947805725
XM_085036708.1 PREDICTED: Anopheles oryzalimnetes WNT inhibitory factor 1 (shf), transcript variant X3, mRNA	1634	0.4917653799057007	0.06845305536671954
XM_085036725.1 PREDICTED: Anopheles oryzalimnetes uncharacterized LOC146408389 (LOC146408389), mRNA	1395	0.010793483816087246	0.3380731173049324
